road_SPREAD,road_Rolling 3P,road_Rolling TOT,road_Rolling ST,road_Rolling TO,road_Rolling BL,road_Rolling PTS,road_Rolling FG%,road_Rolling FT%,home_Rolling 3P,home_Rolling TOT,home_Rolling ST,home_Rolling TO,home_Rolling BL,home_Rolling PTS,home_Rolling FG%,home_Rolling FT%,home team win
4,8.4,20.4,9.2,15.2,5.6,109.2,0.466298655,0.728180163,8.2,18.2,5.6,15.6,6.4,92.2,0.418831556,0.7523629,0
11.5,10.4,20.2,5,13.6,4.2,106,0.441356269,0.774969475,12.6,22.4,4.6,14.4,6.8,104.6,0.452308526,0.701391941,1
-1,7.8,22.2,8.2,15.8,6,96.8,0.454344071,0.698378453,7.2,19.6,8,14,7,97,0.42647993,0.82406546,0
-7.5,10.8,19.6,5.8,12.2,3.4,95.2,0.412504896,0.821098975,11.8,20.8,6.2,15.4,4.6,109.8,0.438366116,0.80916911,0
4.5,7.6,18.4,8.6,14.4,7.2,96.8,0.427855683,0.627289377,6.6,21.6,5.4,9,4.2,95,0.423472514,0.778333333,1
4,9.6,19.6,8.8,11.8,3.2,113,0.457566597,0.788485117,13.4,24.2,6.8,13,5.8,110.8,0.459607216,0.696959228,0
-10,11.4,23.4,9.6,12,5,116,0.502199748,0.799671173,7.8,13.8,7.6,13.4,5,80.4,0.377779496,0.732962963,0
7.5,8.2,24,5.6,13.8,4.6,110.2,0.453545395,0.735147969,7.6,15.4,4.6,10.4,3.8,93.6,0.451857558,0.801184197,1
-2,9,22,6.2,14.4,5.2,101.4,0.454620141,0.738510823,9.4,24.4,8.6,12.2,8,106.8,0.463940689,0.815894737,1
18,11.2,23,8,13.6,3.6,110.4,0.461120216,0.792068106,13,31.8,8.8,12.6,7.2,121.6,0.47968542,0.807824501,1
2,9,24.2,8,16.4,6.2,107.4,0.465305255,0.788492063,8.8,20.8,8,14.6,4.2,106.6,0.449725097,0.782552995,1
-3,10,27,8.2,12.4,5.8,107,0.486694505,0.814563009,11.4,21,6.6,12.8,4.6,96.4,0.42434163,0.801098975,0
-2,9.6,22,7,12,3.2,106.6,0.451375646,0.763310755,7.4,16.8,6.6,16,6.6,85.8,0.384382284,0.714102031,0
13,9,15.4,7.4,14.4,4.2,85.8,0.39206521,0.776397306,14,25.2,4,13.4,6.2,111,0.475254263,0.703386243,1
-2,11.2,25.8,7.4,12.6,5.4,107,0.455511825,0.718686869,9.8,22.4,7.6,13.4,4.2,104.2,0.46205545,0.82695071,1
-9,7,18,6.6,10.4,5.6,103.6,0.43669568,0.822619048,11.8,24.6,8.6,18,5.4,103,0.458581479,0.73208446,0
-6.5,11.6,22.2,8.4,11.6,4.6,115.4,0.496709552,0.786153508,6.8,21,6.2,9.8,3.8,95.6,0.428759685,0.783833333,1
3.5,7.6,22,7.6,16.2,6.6,97.4,0.446549953,0.73426362,8,16.8,4.4,11.4,3.6,94.8,0.451826303,0.774698629,1
-3.5,9.4,20.4,9.4,13,3.6,112.6,0.459460537,0.817056545,8,23.4,9,13,5,98.6,0.436122678,0.754258852,0
5,8.2,17.8,6.8,14.6,6.4,95.6,0.411760445,0.666336996,9.6,20.6,8.2,12.2,5.8,98.6,0.426402018,0.79504644,0
6,10.6,20,6.4,15.8,4,103.8,0.422197789,0.763108504,7,18.4,9.2,15.8,6.2,96.4,0.429654533,0.766922603,1
-2.5,9.4,24.6,8.8,15.2,6.4,110,0.474515781,0.791841346,7.8,24.6,5.8,12.2,4.4,105.8,0.438060879,0.699552863,0
-2,7,21,6.6,15.8,5,95.6,0.426364327,0.768813853,8.6,18,8.4,16,6.4,103.6,0.454487391,0.728879464,0
4,10,26.6,8.8,12.4,8.4,109,0.483766829,0.805749809,11.2,22.2,4.6,13.2,4.6,113.4,0.474221766,0.842220937,1
-13.5,13.6,34.8,8.6,11.4,6.8,124.8,0.499492959,0.77077381,11.2,24.2,7.8,12.4,2.8,111.8,0.454183975,0.789037803,0
-3.5,12.8,26,6.8,14.8,5.2,108.2,0.460339816,0.779312169,9.6,22.4,6.2,13.8,3.8,111.6,0.463342118,0.82078829,0
-6,10.6,27,8.2,12.2,6,110,0.500033861,0.842414861,10,23.4,8.4,11.8,2.6,106.4,0.458768254,0.756644088,0
5.5,10.2,24,8.4,13.2,4.8,108.2,0.467659468,0.833788317,10.6,25.8,6.6,12.6,5,106.2,0.440484944,0.680976431,1
3.5,7,22.4,6.4,9.8,3.6,96.8,0.4343806,0.76002381,9.6,25.4,9.6,14.4,5.8,115.4,0.479277686,0.76474775,1
-1.5,7.4,18.6,7.6,12.6,8.2,92.6,0.399572749,0.791842778,9.2,18.6,6.2,11.6,6.6,95.6,0.408508628,0.642527473,0
12.5,5.4,19.2,8.8,15.6,5.6,93.6,0.420971069,0.790909091,13.2,34.4,8.8,12.4,7.4,121.2,0.501957991,0.726235994,1
-11,15.2,26.2,5.2,14.4,5.2,116.6,0.491648125,0.78005291,11.6,22.2,8.8,18.4,6.8,99,0.42897775,0.759357187,0
2.5,8.6,26.8,6,12.6,5,107.6,0.436336191,0.671775086,8.2,18.6,9,17.8,6.8,99.8,0.436765872,0.747598676,0
-5,10.2,23.6,6.2,13.6,4.4,108.4,0.463114845,0.822693051,10.8,21.2,6.8,15.4,4.4,104.2,0.425025341,0.73030218,0
1,9,24.6,8,12.8,4.4,97.2,0.431506148,0.720925519,7.8,18,7,17,7,90.2,0.40759657,0.700255877,0
-11.5,11.2,24.4,6.6,12.8,4.2,113.4,0.501241938,0.798823191,7.2,19,9.8,16.6,4.8,99.4,0.439999361,0.777149876,1
-5.5,11.2,26.8,8.4,11.8,8.2,113.4,0.505332939,0.778889555,9,18,6.6,15.2,4.4,87.2,0.39145618,0.76973064,1
-1.5,14.2,26.4,6.4,14.4,4.8,111,0.467500942,0.810740741,11.6,23.4,4.8,13,4.8,115.4,0.477110655,0.833257352,0
-5.5,7.2,18.4,8,15.8,5.8,89.6,0.411978334,0.693403405,10.4,23.4,8.4,13.8,3,103.8,0.436164651,0.770028703,1
5,11,24.2,7.4,13,4.4,111.8,0.475354747,0.822399796,9.6,24,9,12,2.6,106,0.470706315,0.755501231,1
15,12.8,25,8,18.6,7.4,103.4,0.447757215,0.741462451,10.2,20.8,8.4,12,4.4,109.4,0.461899561,0.794463477,1
-1,9.8,25.4,8.6,13.2,5.4,111.8,0.470370145,0.714106724,10.8,24.4,8.6,13,4.2,107.6,0.452084363,0.867472527,0
-4,12.4,23.8,7,11,4.8,99,0.429807218,0.808828444,10,18.4,5.8,12,6.2,97.8,0.426861689,0.671098901,0
-2,10.2,24,5,12.4,6,107.6,0.445762721,0.685738336,7.4,20,7.2,11.4,8.6,98.6,0.420423132,0.805479142,0
-3,8.4,16.8,4.6,13,5.2,94.6,0.443435892,0.777728932,6.2,20,9,15.6,4.6,92,0.410724948,0.777575758,0
14,8.2,18.4,7.2,15,5.8,89.2,0.407757554,0.643991641,13.6,32.8,8.6,13.8,7.6,123.4,0.515291324,0.77427521,1
3.5,6,20,6.8,10,3,98.2,0.462258911,0.742964986,9,23,4.2,12.2,5.8,105.2,0.451093373,0.684125433,0
-10.5,9.4,21.2,7,14,3.8,103.2,0.458835923,0.797080272,11.6,20.4,6.6,15.6,3.4,101.6,0.421472572,0.756016466,1
-7,15,24.8,5.4,12.8,4.4,114.8,0.468232724,0.808624339,9,24.4,7.4,12.2,5.2,98,0.447263148,0.705369963,1
5.5,9.6,22.6,8.6,13,3.2,104.2,0.434930531,0.778123941,10.4,24,8.2,12.8,6.4,107,0.47349892,0.816667333,1
12.5,7.2,19.4,6.8,16,6.6,91.6,0.412932538,0.73740758,10.2,25.6,7.4,12.8,5.8,110.4,0.508973255,0.848094374,0
-1.5,14.8,26.4,6.6,14,5.2,111.8,0.482853958,0.800740741,8.2,18.4,5.6,12.8,5.2,101.6,0.467778638,0.771006243,1
-3,10.6,24.6,8.6,12.4,3.4,108.8,0.479979998,0.757586858,10.8,29.8,9.4,16.4,6.2,110.8,0.487863248,0.8264329,1
7.5,7,19.8,7.2,11.2,3,102.2,0.474038487,0.787283168,12.4,25.2,6.6,10.2,4.8,103.8,0.451493965,0.812472168,0
12,8.4,21.2,7.6,12,8,97,0.425006219,0.724102624,11.2,20.6,9,12.2,5.6,111.2,0.479501109,0.833173155,1
10.5,8,22.6,8,13.4,3.6,99.8,0.43181596,0.735266798,6.8,19.6,7.2,10.8,5.8,102,0.4419111,0.797344322,0
6,8.6,23.2,9.8,13.6,3.6,102.4,0.444417281,0.739261915,9.4,24.8,7.4,12,5.4,112,0.483241433,0.702995613,1
3.5,9.6,23.8,8.6,11.4,6.2,105.8,0.435856404,0.866043956,6.2,22,9.6,15.2,4,98.4,0.421488837,0.84230303,0
-8.5,9.2,23.4,7.6,14,5.4,103.8,0.469836952,0.827851459,10,20,7.4,14.2,3.6,92.6,0.417038817,0.785185185,0
6,8.6,19,5.8,11.4,5.2,95.8,0.420685218,0.693214286,10.4,25.2,5.6,11.2,4.4,109.4,0.430000737,0.704307137,0
-5.5,8.4,19,8,16,5.4,90.4,0.412463437,0.646060606,8.6,16.6,7.2,17.8,6.8,99.4,0.422819388,0.753154231,1
7.5,8,20.6,10.4,15.6,4,98.4,0.432219041,0.789957757,11.6,24.4,5.8,13,5,118,0.498496197,0.808058413,1
12,9.4,20.6,6.8,13.8,3.2,92.6,0.435220635,0.779365079,9,23.2,4.4,12.8,5,105,0.448388771,0.728281277,1
-5.5,9,25.8,9.6,13,4.8,107,0.48835754,0.716741201,12,21,7.2,15,3.6,106,0.423673684,0.729349799,0
-4,6.8,21,8,14.8,5.8,91.6,0.416450726,0.74801364,8.2,19.6,8.8,12.8,6.6,97,0.417573002,0.740392216,1
3.5,9.8,21.4,7.8,14.2,4,107.2,0.4497331,0.786408335,15.6,24.4,6.2,13,4.6,116.4,0.472170708,0.837011435,0
7,9,20.8,7.2,10,5.4,98.2,0.431584534,0.672884615,8.8,18.6,5.8,12,5.2,105.2,0.47595787,0.800200142,0
11.5,14.6,23.6,6,14.6,5.8,109.8,0.474810938,0.796195286,13.2,31.8,8.2,14.2,8.6,119.6,0.513929095,0.770108543,0
1.5,6.6,19.8,7.4,13.4,6.6,92.6,0.422523032,0.739949124,12.2,23.8,7.6,17.8,6.4,98.4,0.426826983,0.749923989,0
6,9.6,24,9,14.2,4.4,107.8,0.468703084,0.779762434,13,26,7.2,9.6,4,107.8,0.458918248,0.814236874,1
10,5.6,21,8.8,14.6,2.8,96.8,0.412092622,0.709352164,12.6,22,9,12.8,5.2,115.4,0.509646036,0.819536791,1
-2.5,6.2,20.8,10.4,15.2,4.2,100.6,0.426079595,0.870405594,10.2,24.4,8.6,11,6.6,106.2,0.430511749,0.86985348,1
-2,15.2,21.6,6.4,14,3.6,114.4,0.456944587,0.800015098,6.6,22.4,8.8,12,6.8,103,0.438907437,0.77406846,1
-4,10.4,23.4,8.2,13.6,3.8,105.2,0.438709717,0.753075001,9.2,23.4,8.4,12.2,5.8,103.8,0.472107454,0.816667333,0
1.5,7.4,21.6,6.6,10.6,4,107.2,0.501624694,0.797997454,8.2,18.6,8.8,17,5.4,93,0.421822326,0.686060606,0
9,8.4,23.8,9.6,13.6,3.8,103.2,0.439831177,0.7245766,9.8,21.8,7.2,13.6,6.4,103.4,0.469461366,0.825518126,1
4,15.4,24.4,7.4,15.4,5.4,116.4,0.473956237,0.802121212,10.2,24.6,5.4,13.4,5.2,108,0.415842802,0.74264047,0
10,12.4,20.6,8,16.6,4.8,102.8,0.420508286,0.730559477,10,25,9.8,14,6.6,105,0.474986753,0.730258442,1
6,7.6,21.2,9.2,14.6,4.8,104.2,0.442517227,0.890102564,7.8,22,4.8,11.8,5.6,101.6,0.44185977,0.725772316,0
8.5,8.4,19.6,7.8,14.2,4.4,90.8,0.409843717,0.663333333,13.4,23.2,8.6,12.6,5.8,115,0.518079771,0.82001756,1
-9.5,12.8,27,8.2,10,5,107.4,0.450260239,0.843760684,11.8,24.4,6.6,17,6.6,95.8,0.407744661,0.729923989,0
2.5,5.2,19.8,9,15.6,3,91.6,0.394888321,0.663362859,7.6,18.4,8,11.8,6.6,95.2,0.424349629,0.747535074,1
-3.5,5.4,25.2,9.6,12,6.8,106.2,0.451109818,0.772107676,9.6,21,6,12.6,3,91.8,0.415044645,0.804920635,1
7,10,23.8,5.4,14.6,4.8,108,0.41830434,0.690434588,10.8,20.4,6.2,12.2,5.6,109,0.507899852,0.79661958,1
6,9.2,20.2,7.6,8.4,5,103.6,0.461910115,0.677446019,11,25.6,7.6,11.2,4,118.4,0.491712718,0.834624829,1
16.5,9.4,16,7.2,17.8,6.2,100.2,0.42792442,0.78162482,13,31.8,8.8,15.2,8,121,0.507732514,0.7581153,1
7.5,7.8,21.2,7.2,13.2,5.6,96.2,0.444867354,0.756671532,9.6,22.8,5.8,11,3.2,110,0.51072443,0.763330787,0
6,8,21.8,7.2,12.6,4.8,100.6,0.459220997,0.757143523,9.6,24.6,7.2,11.6,5,115.4,0.482257451,0.699476551,1
1.5,8.6,23.2,9.2,14.4,4.8,105.8,0.454814196,0.787762434,10.8,24.4,8.8,11.4,6.8,108.4,0.432110586,0.82985348,1
11,7,19.8,8.4,14.2,4.4,97.2,0.4423314,0.812261905,9.4,23.6,7.2,13.6,4.4,103.2,0.439805973,0.779687905,0
-3.5,10.8,24.8,5.8,15.4,4.8,111,0.443824603,0.731448413,12.4,23.6,5.8,14.8,5.2,97.2,0.424581107,0.743636364,0
2,13,21.6,6.2,15.6,3.2,108,0.458711655,0.75186695,13.6,23.2,8.6,12.2,5.8,117.6,0.53556989,0.821749162,0
-6.5,7.8,23.8,10.6,15,3.6,103,0.459747064,0.772942613,12.6,21.2,7.8,15.6,4.4,105,0.416163793,0.748741295,0
4,9.4,25.8,7.2,12.8,4.6,115.4,0.490181756,0.641581815,8.2,21.6,7.6,15,4.6,94,0.426738569,0.63,0
3.5,11.6,25.8,7.8,9.6,4.8,117.6,0.484239501,0.823086367,4.4,21.6,9.2,12.8,7.2,99,0.437802387,0.772107676,0
-6.5,8.8,21.6,7.6,14.8,5.6,101,0.464635784,0.772790853,9.6,25,8.4,13.6,6.8,108.8,0.487709051,0.731845744,0
5,8.8,22,10,10.6,5.2,99.6,0.446799739,0.728984349,7.4,19.4,6.8,11.4,4.8,95.6,0.42425665,0.747990205,0
5.5,11.4,26.2,6.6,9.4,4.4,106.6,0.458423504,0.852381373,16,23.6,8.4,12.4,5.4,121.6,0.478793066,0.770121212,1
-3.5,9,23,4.8,12,6.4,103.4,0.436515365,0.738307929,10,22.6,6.8,11.4,2.8,92.4,0.416522478,0.771587302,0
-4.5,11,20.6,7,11.2,5.6,108.4,0.498909264,0.840398382,5.6,19,8,15.6,3.2,94.6,0.410196963,0.682853114,0
15,6.8,21.4,9.2,13.8,4,102.8,0.476987907,0.788928571,12,29.8,9.2,16.6,8,118.8,0.510117726,0.77391362,1
3,7.8,22.2,7.8,11.4,5.6,97.6,0.463696468,0.716671532,9.4,23.8,12,14.8,3.8,107.8,0.46666406,0.768498168,0
1.5,10.8,23.2,8,11.8,7.2,107,0.427963445,0.786904762,8,21.4,7.2,9.4,4.6,104,0.47263515,0.677446019,0
5.5,4.6,20.4,9.6,14.6,7.2,99.6,0.43161342,0.77912522,9.8,20.8,6,11.4,3.8,106.8,0.494652079,0.712781336,1
7.5,12.8,24,6.8,14.4,5.6,99,0.426489277,0.727826087,9.6,22,10.6,12.2,5,99.6,0.426199107,0.689157509,1
-4,8.2,22,8,14.4,5,98.6,0.456830129,0.725362281,8.2,24.4,8.2,13.2,5.2,109.6,0.453083265,0.878829837,0
6.5,9.4,16.4,8.2,16.4,5.2,101.8,0.432320024,0.774005772,11.6,22.4,6.2,10.4,5.2,110.8,0.506409264,0.797869646,1
5.5,11.2,23.4,6.6,11.6,4.6,109.6,0.495317267,0.693173493,8,24,4.6,12.4,5.6,103.8,0.450281188,0.785926976,1
-1.5,11.2,25.2,6.4,9.6,4.4,107.2,0.450964297,0.880159151,8.8,22.2,8,12.2,7,103.2,0.48470223,0.7081748,0
-4.5,10.4,21.4,6.6,16,5,106.4,0.440880361,0.728834034,12.6,21.4,7.2,16,4.2,108.2,0.423789985,0.773668831,1
9,8,22,8.2,9.6,4.2,103.2,0.459262976,0.662631204,7.2,21.8,9.2,16.2,4,95,0.426413893,0.7,1
1.5,10.8,25.4,8.4,9.6,5.2,115,0.47656925,0.778057127,8.4,23,8.4,14.2,7.8,108.2,0.468635009,0.791649665,1
13.5,5,18,8.2,15.8,3,93,0.411431083,0.669374853,14.2,22.2,8.4,12.8,6.4,119.6,0.474149104,0.784314761,1
-8.5,11.8,19.8,5.2,15.6,3.2,105.6,0.452773279,0.73149658,9.8,22.4,7.4,12.2,7.2,109.4,0.451175154,0.764404762,0
-3,8,21.6,11,14.4,5.6,102.2,0.4251147,0.773720688,11,21.4,6.6,10.2,2.4,94.6,0.418349864,0.793809524,0
-4,6,22.2,8.2,13,4,107,0.478388468,0.834642857,8.8,16.2,8,16.4,3.8,104.4,0.434766208,0.787460317,0
-4,12.6,32.6,9.6,15.4,8.6,125.4,0.510349422,0.786583303,10,22.2,7.4,14.8,4.8,104.2,0.432804451,0.768698894,0
9.5,7.6,23.8,7.4,13.6,5,107.4,0.448753311,0.845496503,13.4,24,9.6,11.8,5.8,119,0.529250599,0.834224796,1
5.5,10,20.8,7,17,5.2,104.6,0.433239912,0.699964986,10.4,23.6,10.8,14.4,4,111,0.46583317,0.767307692,1
-2.5,11.8,24.4,8.4,10.4,5,112.6,0.469628074,0.793537003,8.6,21.4,10.2,12.4,5.2,101.8,0.422044417,0.756849817,1
6.5,12.6,22.4,6.8,14.4,6,95.6,0.411059796,0.687826087,6.8,19.6,7.6,10.8,4.6,96.4,0.408307687,0.807431913,0
-11.5,11.8,34,10,13.8,8,125.4,0.493620333,0.787394662,13.2,23.2,5.8,11,6,110.8,0.503773579,0.808163764,0
-3.5,8.6,21.8,8.2,13.8,4.4,97.2,0.455568868,0.735162644,3.8,18.6,8.8,15,7.6,96.8,0.430724531,0.776721374,1
6.5,9.8,21.2,7,12,6.4,101.6,0.46807863,0.6581748,7.4,21.8,5.4,10.8,5.2,100.4,0.430658128,0.782367466,1
12,9,21.2,8.2,10.2,5,101.4,0.449262976,0.685131204,13.8,20.6,6.4,16.2,3.4,108.4,0.467664584,0.727809944,1
2.5,13.2,24.6,8.4,11,5.2,119.4,0.519010265,0.830510231,10.4,25.8,7,9.8,4.6,108.2,0.456959707,0.884137931,0
3,6.6,23.2,8.8,15.4,5,95.6,0.439435284,0.733333333,8.8,22,8.8,14,8,110.4,0.477182276,0.7867848,0
-2,13.8,24,11,14.6,5.2,120.4,0.47046462,0.796219522,8.8,25.2,6.8,14.2,4.8,109.4,0.482681756,0.611532553,0
-3.5,9.6,23.4,5.8,11.8,5.4,102.6,0.473895674,0.636355311,8,22.4,6.4,13.4,4.8,108.8,0.46213715,0.80016317,0
-3.5,5.2,20.4,8.2,13.8,3.6,105.2,0.45778723,0.853240418,11,21,6.6,11.8,2.8,94.2,0.417284263,0.773809524,1
1.5,9.4,16.2,8.6,15.2,3.4,106.2,0.43375355,0.833492063,5,15.6,9.2,18.8,2.8,94.4,0.404534531,0.732337816,0
5.5,10.8,22.8,6.8,14.4,5.6,107.6,0.452514045,0.759166667,8.2,22.4,11.6,14.4,5,105.4,0.439519462,0.764196878,0
4.5,9.8,21.8,8,13.6,7.8,108.8,0.463822553,0.764424552,9.6,23.4,10.8,13.4,3.2,109.2,0.473223819,0.794004525,1
-2,10,20,8,18.6,4.2,102,0.431302375,0.708298319,10.4,22.6,7.2,10.2,5,100.4,0.453614715,0.673382173,0
-1.5,10.8,22.2,8.2,10,5.2,107,0.434218142,0.786812865,7,19.4,7.6,13.8,3.6,107.6,0.463584331,0.874119539,1
7.5,7.4,22.2,4.8,10.6,5.2,104.4,0.447641537,0.767460633,12.8,21.8,6.4,14.6,4,111,0.493174624,0.716264952,1
9.5,8.4,19.6,6.6,11.6,4.2,97,0.429979822,0.722127541,3.8,19,7.2,16.2,6.4,97.8,0.447894861,0.780552791,1
-13,11.8,34.2,10.8,14.2,6.8,125.6,0.50406151,0.768191763,7.6,20.8,9.2,12,5.4,98.4,0.405503907,0.720952381,1
12.5,12,22.4,7.2,11.2,2.4,99,0.429069977,0.766666667,13.8,26.4,11.8,16.2,4.2,120.6,0.467406808,0.777431644,1
15.5,11.2,21.2,8,16,5,110.4,0.432904251,0.749244868,9.4,22.2,8.8,12.6,5.2,98.8,0.462297028,0.725931875,1
5.5,7,22.4,11.4,13.2,4.6,101,0.413002488,0.780021794,12.2,22.6,6.6,12.4,5.4,106.6,0.476108835,0.780650536,1
14,7.2,19.8,6.6,10.6,4.4,97.8,0.408957037,0.766017772,10.8,23,6.2,13.4,4.4,109.8,0.448208178,0.755735931,1
12,12.2,22.4,6.6,13.6,6.8,96.4,0.413053152,0.687826087,10.6,22.4,6.2,11,4,101.8,0.463550847,0.64919175,0
3.5,10.8,25.4,6.8,11.4,4.8,104.2,0.443746414,0.830501567,8.6,24.2,7.8,15.6,5.2,108,0.465427554,0.658678955,1
-10,11.2,31,9.6,15.4,7,118,0.50968089,0.731435006,7.8,22.8,5.4,12.8,4.2,106,0.468697256,0.766060606,0
2,7.2,20,5.2,12.2,4,97.8,0.418978943,0.728787002,9.8,19.2,9.2,14.4,3.6,107.2,0.447591516,0.813650794,0
-2.5,10.2,22.4,5.8,15,6.2,107,0.44811844,0.7805,6.4,15.8,7.6,17.2,2.6,98.2,0.415007072,0.748693627,0
-1.5,8.4,22.2,4.8,11.4,4,106,0.443744616,0.767191816,8.8,20.4,9.2,13.4,4.6,109.4,0.459969873,0.861262396,1
8,9.4,21.6,6.6,14,6.4,107.6,0.475088376,0.758907311,11.8,22.4,8.8,9.6,4.8,115.6,0.491792167,0.838591039,1
-1.5,9.2,24.2,11.2,13,3.2,108.2,0.474336991,0.820378151,7.8,21.4,6.2,12.8,4.8,94.8,0.419961933,0.686455026,1
13.5,10,21,7.4,16.6,4.8,105.2,0.42912441,0.791911535,14.8,27.4,10.4,15.4,3.6,116,0.478517919,0.776219522,1
-2.5,9.8,20.6,7.4,17.8,4.2,104.2,0.456093849,0.747798319,12.4,22.4,7.4,10.8,2.6,99,0.435664031,0.782539683,1
10,11.6,20.8,6.8,12.2,5.6,103,0.423268479,0.795365497,11.6,25.6,6.2,12.6,4.2,112,0.478698125,0.778968254,1
8.5,7.2,17.8,7.8,16.8,2.4,104.6,0.441644413,0.794682932,8.2,21.8,10.4,11.2,4.6,98.8,0.406837613,0.764637179,1
15,7.8,21.8,9.4,12,4.6,101.4,0.409315925,0.743119869,13.6,24.4,7,14.4,3.8,115.4,0.527083697,0.703261289,1
8.5,10,23.2,7,9.2,5.4,102,0.456470193,0.668253968,7.2,25.6,8.4,14.8,5.4,97,0.433549784,0.725057471,0
6,7.6,21.2,4.8,12.8,3.4,104.8,0.464404327,0.732727273,3.4,16.2,6.6,16,6.8,96.6,0.440454385,0.79649207,0
-11,11,29.6,9.6,13.6,6.8,113.6,0.47560613,0.75849383,9.4,20.6,6.6,12.2,4,102.6,0.405564753,0.764977479,0
-2,9.8,21.4,5.8,14,7.2,107,0.450388651,0.788241935,10.6,20.4,8.2,14.6,3.4,109.2,0.449370542,0.792420024,1
2,7.6,22.6,8.8,15.2,5.2,105.4,0.464222735,0.629049326,11.8,22,6.8,13.6,5.2,107.2,0.443519028,0.821365497,1
-8,12.2,22.6,8.6,10.4,4.2,117.4,0.487062135,0.840788841,11.8,22.4,8.2,15.6,6.4,98.2,0.449028384,0.712531969,0
-2,7.6,19.4,5.2,11.2,3.2,100.8,0.42328257,0.803730278,8.8,22.6,10.2,12.2,2.8,107.4,0.465959566,0.806236737,1
-8.5,11.2,24.2,6.6,12.8,5.2,113.6,0.478698125,0.831349206,11.6,25.8,7,9,5,108.6,0.467382459,0.708253968,0
-1.5,11.2,21,8.2,13.8,6.4,109.2,0.458962969,0.841262396,8.4,21.8,6.2,12.4,4.2,98.8,0.433862567,0.689963798,1
-1,7.8,18.2,8.8,17,2.2,103,0.433796089,0.788443195,9,21.2,7.4,17,3.8,110.2,0.457719916,0.779411535,1
7,14,22.6,7.6,14.2,4.4,115,0.510007987,0.751087376,6.6,19.2,8.8,12.8,4.4,98,0.397529455,0.756453202,1
14,9,22,11.8,12.6,3.8,103.6,0.443742375,0.718922893,14.8,27,10.2,16,3.2,114.8,0.468552884,0.724886189,1
-6,8.2,19.8,8.4,11,3.8,93.4,0.433734459,0.65871556,12.2,20.6,7,10.6,3.6,100,0.460593125,0.793650794,0
7.5,6.8,20.6,8.8,16.8,4.8,99.2,0.443242698,0.637113842,11.4,22.4,7.4,14.6,5.8,105.4,0.46262369,0.816598248,1
6,10.8,26,6.6,11.4,3.8,104,0.450817121,0.768834901,10,26.6,9.6,12.4,5.4,106,0.475722261,0.762042986,1
0,3.6,18.4,7.2,13.8,7,99,0.437669862,0.801003348,9,22,6.4,14,5,105.2,0.475352751,0.755639337,1
2.5,12.4,19.8,7.8,12.6,6.4,105.8,0.450767331,0.81739685,11,22.8,7.4,13.4,5,106,0.427217316,0.77951382,1
2.5,11.6,21.6,7.2,14.6,5.4,107.6,0.454244834,0.825069201,8.6,20.6,7.2,18.2,3.8,103,0.451274572,0.757322129,1
-8,10,27.8,9.2,12.6,5.2,106.2,0.488222261,0.80619883,10.2,18.2,8.4,15.2,4.4,110,0.440981082,0.809736042,0
17,9,22,6.8,13,6,108,0.440102803,0.79394369,11,26.6,8.4,13.8,5.2,107.8,0.460181028,0.762542413,1
-1.5,7.2,20.2,7.6,12.4,3.6,94,0.446770816,0.730044231,7,22.8,9.8,13,2.4,105.6,0.471581755,0.815387064,1
7,9,20.8,7.6,17.2,3.6,111,0.459738827,0.783956989,12,26.8,6.6,8.4,2.8,105.4,0.458150023,0.663809524,1
6,9.8,20.2,6.2,12.4,3.8,100.2,0.42471945,0.770396944,11.2,26.6,8,11.8,3.8,102.8,0.438912359,0.780214211,1
6.5,8.2,27,8.4,16.4,5.8,104,0.461946106,0.756009852,11.6,21.2,7.6,9.8,3.4,116.4,0.466097618,0.849374699,0
5.5,10,25.2,7.2,12.8,4.6,107.6,0.487897813,0.686861056,3.2,19.8,6.6,14,5.4,96.4,0.447927107,0.779043276,0
5,9.4,23.8,10.8,13.4,4.2,103.6,0.464607458,0.708365708,6.4,19,9,13.2,4.2,94.6,0.403179978,0.770143678,0
11.5,11,23.2,7.4,14.4,5.2,104.8,0.43313532,0.731894772,16.8,31,10.2,16,2.8,119.8,0.496726259,0.675692641,1
1,8,17.4,8.8,17,3.2,102.2,0.421063993,0.755450867,10.6,24.2,8.2,15.4,6.6,99.8,0.456923121,0.702993508,0
-8,11.8,23,6.6,13.2,4.8,113.4,0.476425398,0.796889747,7.6,22.2,5.4,13.4,4.6,97.2,0.438713211,0.68344528,0
11,11.2,19.8,8.8,11.4,3.8,96.8,0.459498339,0.800595238,12.2,22.8,6.6,15.6,6.4,106.2,0.489546767,0.790883963,1
6,11,18.4,9.2,14.4,5,107.4,0.428123939,0.797291597,6.8,18.6,8.2,15.6,4.4,96.8,0.424278599,0.707484212,1
4.5,11.6,21.2,6.8,11.4,6.6,103,0.443782362,0.827965956,7.6,19.8,6.2,12.4,2.8,95.2,0.453536144,0.730044231,0
2.5,10.2,21.8,6.8,13.8,4.2,100.4,0.422517013,0.793990411,9,28,8.2,15.6,6,112.2,0.489377396,0.793509852,0
15.5,8.8,18.4,8.2,15.6,3.2,103.2,0.434042314,0.765215177,13,20.4,8.8,13.6,4.2,108.8,0.489436558,0.717156671,1
